State,District,Relief Camp / Shelter Name,Disaster Type,Precise Address / Location,Latitude,Longitude,Accommodation Capacity (persons),Actual Inmates / Evacuees,Camp Type,Year / Event,Source
Assam,Biswanath,Biswanath Brahmaputra-Burhidihing Camp,Flood,Biswanath district (Biswanath Chariali),26.7282,93.1502,6000,5000,School cluster,Assam Floods 2024,Caritas India Assam 2024; ASDMA bulletin
Assam,Majuli,Majuli River Island Annual Flood Camp,Flood,Majuli island district (world's largest river island),26.9539,94.1667,5000,4200,School + elevated panchayat shelter,Annual Brahmaputra flooding (most vulnerable island),ASDMA; Satya Shakti Foundation Majuli flood data
Assam,Nagaon,Nagaon Brahmaputra-Kapili Flood Camp,Flood,Nagaon district,26.3472,92.684,8000,6500,School cluster,Assam Floods 2024,Business Standard Jul 2024; ASDMA
Assam,Nalbari,Nalbari Beki-Nona River Flood Camp,Flood,Nalbari district,26.4458,91.4388,5000,4000,Government school,Assam Floods 2024,Caritas India Assam 2024; ASDMA
Assam,South Salmara,South Salmara Brahmaputra Erosion-Flood Camp,Flood,South Salmara district (high erosion zone),25.92,89.97,4000,3200,Temporary tented camp + school,Annual Brahmaputra bank erosion flooding,ASDMA; Satya Shakti Foundation (Salmara highest risk)
Assam,Lakhimpur,Lakhimpur Subansiri-Ranganadi Flood Camp,Flood,"North Lakhimpur, Lakhimpur district",27.2345,94.1019,5000,4000,Government school cluster,Assam Floods 2024,Caritas India Assam 2024; ASDMA
Assam,Charaideo,Charaideo Brahmaputra Flood Camp,Flood,Charaideo district (former Sivasagar zone),26.9847,94.7296,5000,4000,School cluster,Assam Floods 2024,Caritas India Assam 2024; ASDMA
Assam,Sivasagar,Sivasagar Brahmaputra-Dikhow Flood Camp,Flood,Sivasagar district,26.9847,94.6395,5000,4000,School cluster,Assam Floods 2022-24,ASDMA bulletin; Caritas India 2024
Assam,Golaghat,Golaghat Dhansiri-Brahmaputra Camp,Flood,Golaghat district,26.5147,93.9713,5000,4000,Government school,Assam Floods 2024,Caritas India Assam 2024; ASDMA
Assam,Dibrugarh,Dibrugarh Brahmaputra-Buridehing Flood Camp,Flood,Dibrugarh city,27.4728,94.912,8000,6500,Municipal school cluster,Assam Floods 2024 (Dibrugarh high risk zone),ASDMA bulletin; Business Standard Jul 2024
Assam,Bongaigaon,Bongaigaon Aie-Brahmaputra Flood Camp,Flood,Bongaigaon district,26.4782,90.5568,5000,4000,Government school,Assam Floods 2024,Caritas India Assam 2024; ASDMA
Assam,Chirang,Chirang Aie River Flood Camp (BTC area),Flood,Chirang district (Bodoland),26.4928,90.4713,4000,3200,School + panchayat hall,Assam Floods 2024,Caritas India Assam 2024 (Chirang listed)
Assam,Baksa,Baksa Brahmaputra-Beki Flood Camp,Flood,Baksa district (BTR area),26.63,91.3,4000,3200,School cluster,Assam Floods 2024,ASDMA bulletin; Caritas India 2024
Assam,Karimganj,Karimganj Barak-Kushiyara Flood Camp,Flood,Karimganj district (Bangladesh border),24.8656,92.3547,6000,5000,Government school cluster,Assam Floods 2022 Wave 2 (Cachar-Karimganj worst hit),UNICEF Assam SitRep Jul 2022; FloodList Assam
West Bengal,Bankura,Bankura Damodar-Gandheswari Flood Camp,Flood,Bankura district (red laterite zone),23.2313,87.0753,5000,4000,Government school cluster,Annual Damodar-DVC release flooding,WBDMA; DVC Damodar releases
West Bengal,Paschim Bardhaman,Durgapur Damodar-DVC Flood Camp,Flood,"Durgapur, Paschim Bardhaman (DVC zone)",23.48,87.318,8000,6500,Municipal school cluster + DVC community shelter,Annual DVC release flooding,WBDMA; DVC West Bengal flood zone
West Bengal,Purba Bardhaman,Burdwan Damodar-Ajay Flood Camp,Flood,"Bardhaman city, Purba Bardhaman",23.2332,87.8615,8000,6500,Municipal school cluster,Annual Damodar-Ajay flooding,WBDMA; DVC West Bengal
West Bengal,Purulia,Purulia Kasai-Damodar Flood Camp,Flood,Purulia district (plateau zone),23.3329,86.3638,4000,3200,Government school,Annual Kasai river flooding,WBDMA; NDMA
West Bengal,Jhargram,Jhargram Kasai-Subarnarekha Camp,Flood,Jhargram district,22.4507,86.9896,4000,3200,School + community hall,Annual Kasai flooding; Cyclone Yaas 2021,WBDMA; DownToEarth Yaas 2021
West Bengal,Cooch Behar,Cooch Behar Torsa-Jaldhaka Flood Camp,Flood,Cooch Behar district (Bhutan border zone),26.3244,89.4454,6000,5000,Government school cluster,Annual Himalayan river flooding,WBDMA; NDMA North Bengal
West Bengal,Kolkata,Kolkata Ward-wise Cyclone Amphan Relief Camp,Cyclone,Kolkata city (multiple wards — Amphan worst hit),22.5726,88.3639,30000,25000,Municipal school cluster (KMC ward-wise),Cyclone Amphan May 2020,Wikipedia Cyclone Amphan (Kolkata badly affected); KMC 2020
West Bengal,East Medinipur,East Medinipur Cyclone Remal Shelter 2024,Cyclone,East Medinipur coastal zone,21.9516,87.7236,20000,17000,MPCS + school cluster,Cyclone Remal May 2024,ReliefWeb Cyclone Remal JRNA May 2024
Kerala,Idukki,Idukki Cheruthoni Dam Release Camp (2018),Flood,Idukki district (Cheruthoni dam overflow zone),9.8519,76.9772,15000,12000,Government school cluster + temporary shelter,2018 Kerala Mega Floods (Cheruthoni dam opened),SEOC Kerala 2018; NDMA Kerala (Cheruthoni spillway)
Kerala,Pathanamthitta,Pathanamthitta Pampa River Camp (Sabarimala access),Flood,Pathanamthitta district (Pampa river zone),9.2648,76.787,8000,6500,Government school cluster,2018 Kerala Floods (Pampa flooded Sabarimala),SEOC Kerala 2018; NDMA Kerala Report
Kerala,Alappuzha,Alappuzha Backwater Flood Camp (Venice of East),Flood,Alappuzha (Alleppey) district (backwater zone),9.4981,76.3388,10000,8500,School + community centre + elevated shelter,2018 & 2019 Kerala Floods,SEOC Kerala 2018; ReliefWeb Kerala DREF 2019
Kerala,Ernakulam,Kochi Ernakulam Periyar Flood Camp,Flood,"Kochi city, Ernakulam district",9.9312,76.2673,12000,10000,Municipal school cluster,2018 Kerala Mega Floods; 2019 Floods,SEOC Kerala 2018; NDMA Kerala
Kerala,Kozhikode,Kozhikode Chaliyar-Kuttiyadi Camp,Flood / Landslide,Kozhikode district (Western Ghats zone),11.2588,75.7804,8000,6500,Municipal school cluster,2018 & 2019 Kerala Floods,SEOC Kerala 2019
Kerala,Thiruvananthapuram,Thiruvananthapuram Neyyar-Karamana Camp,Flood,Thiruvananthapuram city,8.5241,76.9366,8000,6500,Municipal school cluster,2018 Kerala Floods; Annual monsoon,SEOC Kerala 2018; NDMA Kerala
Tamil Nadu,Thanjavur,Thanjavur Cauvery Delta Flood Camp (rice bowl),Flood,Thanjavur district (Cauvery delta),10.787,79.1378,8000,6500,Municipal school cluster,Annual Cauvery delta flooding,TNSCDMA; NDMA Tamil Nadu
Tamil Nadu,Tiruvarur,Tiruvarur Cauvery-Kollidam Flood Camp,Flood,Tiruvarur district (Cauvery delta zone),10.7668,79.6344,6000,5000,Government school cluster,Annual Cauvery delta flooding,TNSCDMA
Tamil Nadu,Kanyakumari,Kanyakumari Cyclone-Tsunami Coastal Camp,Cyclone,Kanyakumari district (southernmost tip),8.0883,77.5385,5000,4000,Government school + coastal shelter,Annual cyclone season; Cyclone Ockhi 2017,TNSCDMA; NDMA Cyclone Ockhi 2017
Tamil Nadu,Ramanathapuram,Ramanathapuram Cyclone Coastal Camp,Cyclone,Ramanathapuram district (Palk Strait coast),9.3762,78.8308,5000,4000,NCRMP shelter + school cluster,Annual cyclone season,TNSCDMA; NDMA cyclone preparedness
Tamil Nadu,Tenkasi,Tenkasi Tamiraparani Hills Flood Camp,Flood / Landslide,Tenkasi district (Western Ghats foothills),8.9597,77.3152,4000,3200,School + community hall,Annual Western Ghats flooding,TNSCDMA
Tamil Nadu,Theni,Theni Vaigai-Mullaiperiyar Camp,Flood,Theni district (Mullaiperiyar catchment zone),10.0104,77.477,5000,4000,Government school cluster,Annual Vaigai-dam release flooding,TNSCDMA; NDMA
Tamil Nadu,Pudukottai,Pudukottai Coastal Cyclone Camp,Cyclone,Pudukottai district (Palk Strait zone),10.3833,78.8001,4000,3200,Government school + cyclone shelter,Annual cyclone season; Cyclone Michaung 2023,TNSCDMA
Tamil Nadu,Kallakurichi,Kallakurichi Gomukhi-Gadilam Flood Camp,Flood,Kallakurichi district,11.7394,78.9608,3000,2400,Government school,Annual flooding,TNSCDMA
Tamil Nadu,Krishnagiri,Krishnagiri Thenpennai-Vanivilas Camp,Flood,Krishnagiri district,12.5266,78.2138,3000,2400,School + community hall,Annual flooding,TNSCDMA; NDMA
Tamil Nadu,Dharmapuri,Dharmapuri Thenpennai Flood Camp,Flood,Dharmapuri district,12.1278,78.158,3000,2400,Government school,Annual flooding,TNSCDMA
Tamil Nadu,Vellore,Vellore Palar River Flood Camp,Flood,Vellore city (Palar river),12.9165,79.1325,4000,3200,Municipal school cluster,Annual Palar flooding; 2015 South India Floods,TNSCDMA; NDMA 2015 South India Floods
Tamil Nadu,Ranipet,Ranipet Palar River Industrial Flood Camp,Flood,Ranipet district,12.9331,79.3323,3000,2400,Government school,Annual Palar flooding; 2015 South India Floods,TNSCDMA
Tamil Nadu,Tirupathur,Tirupathur Cheyyar River Flood Camp,Flood,Tirupathur district,12.4961,78.5725,3000,2400,School + community hall,Annual flooding,TNSCDMA
Gujarat,Dahod,Dahod Mahi River Tribal Flood Camp,Flood,Dahod district (tribal zone MP border),22.836,74.2616,3000,2400,School + panchayat shelter,Annual Mahi tribal flooding,GSDMA; NDMA tribal Gujarat
Gujarat,Chhota Udaipur,Chhota Udaipur Tribal Flood Camp,Flood,Chhota Udaipur district (Aravalli tribal zone),22.2993,74.0197,2500,2000,School + community shelter,Annual Mahi flooding (tribal zone),GSDMA; NDMA tribal Gujarat
Gujarat,Mahisagar,Mahisagar River Flood Camp,Flood,Mahisagar district,23.0849,73.4698,3000,2400,Government school,Annual Mahisagar river flooding,GSDMA; ReliefWeb 2024
Gujarat,Aravalli,Aravalli Hathmati Flood Camp,Flood,Aravalli district (Modasa area),23.4617,73.0035,2500,2000,Government school,2023 Sabarkantha-Aravalli Floods,The Federal Sep 9 2023 (Hathmati-Sabarkantha zone)
Gujarat,Gir Somnath,Gir Somnath Cyclone Biparjoy Coastal Camp,Cyclone,"Somnath / Veraval, Gir Somnath district",20.9006,70.3703,5000,4000,Government building + school shelter,Cyclone Biparjoy Jun 2023,Wikipedia Cyclone Biparjoy; GSDMA 2023
Gujarat,Junagarh,Junagarh Ozat-Shetrunji Flood Camp,Flood,Junagarh district,21.5222,70.4579,4000,3200,Government school + community hall,2024 Gujarat Floods; Annual,ReliefWeb Gujarat SitRep Aug 2024; GSDMA
Gujarat,Porbandar,Porbandar Cyclone Biparjoy Coastal Camp,Cyclone,Porbandar city (Gandhi birthplace zone),21.6425,69.6093,4000,3200,School + government shelter,Cyclone Biparjoy Jun 2023,Wikipedia Cyclone Biparjoy; GSDMA 2023
Gujarat,Botad,Botad Shetrunji Flood Camp,Flood,Botad district,22.169,71.6646,3000,2400,Government school,2024 Gujarat Floods,ReliefWeb Gujarat SitRep Aug 2024
Gujarat,Jamnagar,Jamnagar Cyclone Biparjoy-Flood Coastal Camp,Cyclone,Jamnagar city (Rann of Kutch zone),22.4707,70.0577,5000,4000,Municipal school + coastal shelter,Cyclone Biparjoy Jun 2023; Annual,Wikipedia Cyclone Biparjoy; GSDMA 2023
Gujarat,Bhavnagar,Bhavnagar Shihor Coastal Camp,Cyclone,Bhavnagar district (Gulf of Khambhat coast),21.7645,72.1519,4000,3200,Government school + coastal shelter,Cyclone Biparjoy Jun 2023; Annual,Wikipedia Cyclone Biparjoy; GSDMA 2023
Uttarakhand,Pithoragarh,Pithoragarh Sarda-Dhauliganga Flood Camp,Flood / Landslide,Pithoragarh district (Nepal border zone),29.5829,80.2181,3000,2500,School + ITBP shelter,Annual monsoon floods & landslides,NDRF UK; UKSDMA
Uttarakhand,Almora,Almora Kosi-Ramganga Hill Camp,Landslide,Almora district (Kumaon hills),29.5972,79.6591,2000,1700,Government school,Annual Kumaon landslides; 2023 UK Floods,UKSDMA 2023; Wikipedia 2023 North India Floods
Uttarakhand,Pauri Garhwal,Pauri Garhwal Landslide-Flood Camp,Flood / Landslide,Pauri Garhwal district,30.1479,78.7801,2000,1700,Government school + temporary shelter,Annual Garhwal landslides,UKSDMA; NDMA UK
Uttarakhand,Tehri Garhwal,Tehri Dam Downstream Flood Camp 2013,Flood / Landslide,"Tehri / New Tehri, Tehri Garhwal",30.3779,78.4798,5000,4000,Government school,Jun 2013 Kedarnath disaster; Annual,Operation Surya Hope (Tehri 2000 rescued 2013)
Uttarakhand,Dehradun,Dehradun Song-Rispana Urban Flood Camp,Flood,Dehradun city (Song-Rispana zone),30.3165,78.0322,8000,6500,Municipal school cluster,2023 UK Floods; Annual urban flooding,UKSDMA 2023; NDMA
Himachal Pradesh,Bilaspur,Bilaspur Govind Sagar Dam Release Camp,Flood,Bilaspur district (Govind Sagar lake zone),31.3337,76.7548,3000,2400,Government school,2023 HP Floods (8 districts hit: Bilaspur listed),ReliefWeb SitRep 15 Aug 2023 (Bilaspur in 8 districts)
Himachal Pradesh,Kangra,Kangra Beas-Banganga Flood Camp,Flood / Landslide,Dharamsala / Kangra district,32.0999,76.2691,4000,3200,Government school cluster,2023 HP Floods (Kangra listed in 8 worst districts),ReliefWeb SitRep 15 Aug 2023; HP SDMA
Himachal Pradesh,Hamirpur,Hamirpur Beas Catchment Flood Camp,Flood,Hamirpur district (Beas basin),31.6855,76.5225,2000,1600,Government school,2023 HP Floods (Hamirpur listed in 8 districts),ReliefWeb SitRep 15 Aug 2023 (Hamirpur)
Jammu & Kashmir,Kishtwar,Kishtwar Chenab River Flash Flood Camp,Flood / Landslide,Kishtwar district (Chenab gorge),33.3161,75.7683,3000,2400,Government school + NDRF camp,Annual Chenab flash floods,JKSDMA; NDMA JK
Jammu & Kashmir,Doda,Doda Chenab River Flood Camp,Flood / Landslide,Doda district (Chenab valley),33.1488,75.5472,3000,2400,School + SDRF shelter,Annual Chenab flooding; 2023 J&K Floods,JKSDMA 2023; NDMA JK
Jammu & Kashmir,Ramban,Ramban Chenab Landslide-Flood Camp (NH-44),Landslide,Ramban district (Jammu-Srinagar NH-44 zone),33.2409,75.2394,2000,1700,School + roadside shelter,Annual NH-44 landslides; 2023 J&K Floods,JKSDMA 2023; BRO Ramban operations
Jammu & Kashmir,Pulwama,Pulwama Jhelum River Flood Camp,Flood,"Pulwama district (Jhelum basin, South Kashmir)",33.8796,74.8979,5000,4000,Government school + security shelter,Sep 2014 J&K Mega Floods,Wikipedia 2014 J&K Floods; JKSDMA
Jammu & Kashmir,Baramulla,Baramulla Jhelum Flood Camp 2014,Flood,Baramulla district (Jhelum upstream),34.1971,74.3368,8000,6500,Government school + army shelter,Sep 2014 J&K Mega Floods,Wikipedia 2014 J&K Floods; NDRF JK 2014
Jammu & Kashmir,Kupwara,Kupwara Lolab Valley Flood Camp,Flood / Landslide,Kupwara district (LoC border zone),34.5265,74.2645,4000,3200,Government school + army camp,Annual Jhelum flooding; 2014 J&K Floods,JKSDMA; Wikipedia 2014 J&K Floods
Jammu & Kashmir,Shopian,Shopian Rambiyara River Camp,Flood,Shopian district (South Kashmir apple country),33.7163,74.8329,3000,2400,Government school,Sep 2014 J&K Floods; Annual,JKSDMA 2014; NDMA JK
Jammu & Kashmir,Poonch,Poonch Poonch River Flash Flood Camp,Flood / Landslide,Poonch district (LoC zone),33.7728,74.0931,3000,2400,School + army shelter,Annual Poonch floods; 2023 J&K,JKSDMA 2023; NDMA JK
Uttar Pradesh,Deoria,Deoria Rapti-Ghaghra Flood Camp,Flood,Deoria district (Bihar border),26.5029,83.7816,5000,4000,Government school cluster,UP Floods 2022-23,NDMA UP
Uttar Pradesh,Gonda,Gonda Ghaghra-Saryu Flood Camp,Flood,Gonda district (Ghaghra basin),27.1333,81.961,6000,5000,Government school cluster,UP Floods 2022-23 (Ghaghra high),NDMA UP SitRep; NDM India Oct 2023
Uttar Pradesh,Sitapur,Sitapur Ghaghra-Sarayan Flood Camp,Flood,Sitapur district,27.5633,80.6831,5000,4000,Government school,UP Floods 2022-23 (10 districts affected NDM),NDM India Oct 2023 (Sitapur listed)
Uttar Pradesh,Kushinagar,Kushinagar Gandak-Rohini Flood Camp,Flood,Kushinagar district (Bihar border-Nepal zone),26.7413,83.8878,5000,4000,Government school cluster,UP Floods 2022-23 (Kushinagar listed 10 districts),NDM India Oct 2023; NDMA UP
Uttar Pradesh,Lakhimpur Kheri,Lakhimpur Kheri Ghaghra-Sharda Flood Camp,Flood,Lakhimpur Kheri district (Nepal border),27.9463,80.7802,6000,5000,Government school cluster,UP Floods 2022-23 (Lakhimpur Kheri listed 10 districts),NDM India Oct 2023; NDMA UP
Uttar Pradesh,Varanasi,Varanasi Ganga Flood Camp (Ghats submerged),Flood,Varanasi city (sacred Ghats zone),25.3176,82.9739,8000,6500,Municipal school cluster,UP Floods 2022-23 (Ganga above danger Varanasi),NDMA UP; FloodList UP 2022
Uttar Pradesh,Azamgarh,Azamgarh Tamsa-Ghaghra Flood Camp,Flood,Azamgarh district,26.0728,83.1856,4000,3200,Government school cluster,UP Floods 2022,NDMA UP
Uttar Pradesh,Prayagraj,Prayagraj Naini Sangam Ganga-Yamuna Flood Camp,Flood,"Naini area, Prayagraj city",25.3992,81.8543,8000,6500,Municipal school cluster,UP Floods 2022; 2023 Prayagraj Ganga above danger,NDMA UP; FloodList UP
Uttar Pradesh,Basti,Basti Rapti River Flood Camp,Flood,Basti district (Rapti basin),26.8012,82.7381,4000,3200,Government school,UP Floods 2022,NDMA UP
Uttar Pradesh,Siddharth Nagar,Siddharthnagar Rapti-Ami Flood Camp,Flood,Siddharthnagar district (Nepal border),27.2954,83.1039,4000,3200,School + community hall,UP Floods 2022,NDMA UP
Manipur,Churachandpur,Churachandpur Loktak-Manipur River Camp,Flood,Churachandpur district,24.3436,93.6784,4000,3200,School + community hall (tribal),Annual Manipur river flooding,MSRDA; NDMA Manipur
Manipur,Noney,Noney Tupul Landslide Relief Camp (2022 railway camp),Landslide,Noney district (Tupul railway station zone),24.7498,93.7889,1000,800,NDRF + Army rescue base camp,Jun 2022 Noney Tupul Landslide (50+ died),Wikipedia 2022 Noney landslide (Tupul railway station); NDRF Manipur
Manipur,Imphal West,Imphal West Nambul River Urban Flood Camp,Flood,Imphal city (Nambul river),24.817,93.9368,5000,4000,Municipal school cluster,Annual Nambul flooding (Manipur capital),MSRDA; NDMA Manipur
Manipur,Jiribam,Jiribam Barak River Flood Camp (Assam border),Flood,Jiribam district (Assam border zone),24.8025,93.1164,3000,2400,Government school + temporary shelter,Annual Barak flooding; 2022 Manipur,MSRDA; NDMA Manipur
Meghalaya,Ri-Bhoi,Ri-Bhoi Umiam-Umtrew Flood Camp,Flood,Ri-Bhoi district (Guwahati border zone),25.7411,91.9891,3000,2400,Government school,Annual flooding; 2022 Meghalaya Floods,Meghalaya SDMA; ECHO May 2022 (Ri-Bhoi deaths)
Meghalaya,South Garo Hills,Baghmara South Garo Hills Flood Camp,Flood,"Baghmara, South Garo Hills (Bangladesh border)",25.2057,90.6283,3000,2400,School + community hall,Annual flooding (Bangladesh border zone),Meghalaya SDMA; ECHO 2022
Meghalaya,East Garo Hills,Tura East Garo Brahmaputra Tributary Camp,Flood,"Tura, East Garo Hills",25.5145,90.2131,4000,3200,School cluster,Annual Garo Hills flooding,Meghalaya SDMA; FloodList NE
Meghalaya,Jaintia Hills,Jaintia Hills Kopili Dam Zone Flood Camp,Flood,West Jaintia Hills (Kopili dam zone),25.5635,92.3685,3000,2400,Government school,Annual Kopili flooding,Meghalaya SDMA; Kopili dam release data
Arunachal Pradesh,Lower Siang,Lower Siang Siang River Flood Camp,Flood,Lower Siang district (Siang confluence zone),28.161,94.9049,3000,2400,Government school,Annual Siang flooding; 2025 NE BOB01 Floods,NDMA NE; NE India BOB01 Floods 2025
Arunachal Pradesh,Tirap,Tirap Tirap-Noa-Dihing Flood Camp,Flood,Tirap district (Myanmar border zone),27.0213,95.6754,2000,1700,Government school + ITBP shelter,Annual flooding,NDMA NE India; NDRF
Arunachal Pradesh,Changlang,Changlang Noa-Dihing Flood Camp,Flood,Changlang district (Myanmar border),27.1285,95.745,2500,2000,Government school,Annual flooding,NDMA NE India
Arunachal Pradesh,Upper Siang,Upper Siang GLOF Flash Flood Camp,Flood / Landslide,"Yingkiang, Upper Siang district",28.6278,95.0216,2000,1700,Temporary tented camp + government building,Annual Siang GLOFs,NDMA; disasterIND records Upper Siang
Arunachal Pradesh,Kurung Kumey,Kurung Kumey Kameng River Flood Camp,Flood,Kurung Kumey district (remote zone),27.871,93.436,1500,1200,Temporary tented camp,Annual Kameng flooding,NDMA NE India
Mizoram,Champhai,Champhai Myanmar Border Flood Camp,Flood / Landslide,Champhai district (Myanmar border),23.458,93.3227,2000,1600,Government school,Annual flooding; 2024 Mizoram Floods,Mizoram SDMA; NDMA
Mizoram,Saiha,Saiha Southern Mizoram Flood Camp,Flood / Landslide,Saiha district (southernmost Mizoram),22.4908,92.9706,1500,1200,Government school,Annual monsoon flooding,Mizoram SDMA
Mizoram,Mamit,Mamit Tlawng River Flood Camp (Bangladesh border),Flood / Landslide,Mamit district (Bangladesh border zone),23.919,92.479,2000,1600,School + panchayat hall,Annual Tlawng flooding,Mizoram SDMA; NDMA
